Remote,country,country_raw,FCS,FCS_group,LCS_Cat,LCS_crisem,FES,FES_band,Income4,HHSize,HHH_Sex,HHH_Age,HHH_Education,asset_index,earners
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.897911787033081,Severely Food Insecure,Moderately Food Insecure,3,1,64,NA,NA,2
F2F,Poor,1,6,Severely Food Insecure,Stress coping strategies,FALSE,0.9083775877952576,Severely Food Insecure,Moderately Food Insecure,16,1,48,NA,NA,2
F2F,Borderline,2,7,Moderately Food Insecure,Crisis coping strategies,FALSE,0.7583860158920288,Severely Food Insecure,Moderately Food Insecure,4,1,61,0,NA,2
F2F,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8420917987823486,Severely Food Insecure,Moderately Food Insecure,6,0,23,1,NA,2
F2F,Borderline,2,7,Moderately Food Insecure,Emergencies coping strategies,FALSE,0.6164383292198181,Marginally Food Secure,Moderately Food Insecure,11,1,38,0,NA,3
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.798305094242096,Severely Food Insecure,Moderately Food Insecure,7,0,23,1,NA,2
F2F,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8283870816230774,Severely Food Insecure,Moderately Food Insecure,4,0,59,NA,NA,1
F2F,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.9204545021057129,Severely Food Insecure,Moderately Food Insecure,4,1,30,0,NA,2
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.926191508769989,Severely Food Insecure,Moderately Food Insecure,8,0,65,NA,NA,0
F2F,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.7315292954444885,Moderately Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,2
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7766497731208801,Severely Food Insecure,Moderately Food Insecure,5,1,25,1,NA,2
F2F,Poor,1,5,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9612617492675781,Severely Food Insecure,Moderately Food Insecure,23,0,68,NA,NA,0
F2F,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.7885634899139404,Severely Food Insecure,Marginally Food Secure,5,1,61,1,NA,4
F2F,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.6756756901741028,Moderately Food Insecure,Food Secure,12,1,65,NA,NA,2
F2F,Borderline,2,7,Moderately Food Insecure,Emergencies coping strategies,FALSE,0.702989399433136,Moderately Food Insecure,Moderately Food Insecure,4,1,32,NA,NA,3
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8556236028671265,Severely Food Insecure,Moderately Food Insecure,3,1,37,1,NA,2
F2F,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.8433734774589539,Severely Food Insecure,Marginally Food Secure,4,1,32,2,NA,2
F2F,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.6742337942123413,Moderately Food Insecure,Marginally Food Secure,3,1,25,1,NA,2
F2F,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.7400530576705933,Moderately Food Insecure,Marginally Food Secure,5,1,24,1,NA,1
F2F,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.7339322566986084,Moderately Food Insecure,Food Secure,7,1,48,0,NA,5
F2F,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.7102396488189697,Moderately Food Insecure,Moderately Food Insecure,7,1,26,NA,NA,3
F2F,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.7903283834457397,Severely Food Insecure,Marginally Food Secure,9,1,35,2,NA,2
F2F,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.867131233215332,Severely Food Insecure,Marginally Food Secure,4,1,85,0,NA,0
F2F,Acceptable,3,7,Moderately Food Insecure,Stress coping strategies,FALSE,0.7252258658409119,Moderately Food Insecure,Marginally Food Secure,7,1,38,0,NA,5
F2F,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.8305286765098572,Severely Food Insecure,Marginally Food Secure,10,0,73,NA,NA,0
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.9415274262428284,Severely Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.5882353186607361,Marginally Food Secure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9487555027008057,Severely Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.27650508284568787,Food Secure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,6,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.69089674949646,Moderately Food Insecure,Marginally Food Secure,8,NA,NA,NA,NA,NA
F2F,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.3560439348220825,Food Secure,Marginally Food Secure,9,1,26,2,NA,2
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8116363883018494,Severely Food Insecure,Moderately Food Insecure,8,NA,NA,NA,NA,NA
F2F,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.7061592936515808,Moderately Food Insecure,Moderately Food Insecure,9,1,99,NA,NA,4
F2F,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.7746599912643433,Severely Food Insecure,Moderately Food Insecure,5,1,40,NA,NA,2
F2F,Borderline,2,7,Severely Food Insecure,Crisis coping strategies,FALSE,0.5837838053703308,Marginally Food Secure,Moderately Food Insecure,6,1,62,NA,NA,5
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6388206481933594,Marginally Food Secure,Moderately Food Insecure,9,1,45,NA,NA,4
F2F,Borderline,2,7,Moderately Food Insecure,Emergencies coping strategies,FALSE,0.8391608595848083,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,3
F2F,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.8852459192276001,Severely Food Insecure,Severely Food Insecure,6,1,40,NA,NA,3
F2F,Borderline,2,7,Moderately Food Insecure,Emergencies coping strategies,FALSE,0.840342104434967,Severely Food Insecure,Moderately Food Insecure,12,0,54,NA,NA,4
F2F,Poor,1,7,Severely Food Insecure,Crisis coping strategies,FALSE,0.9494324326515198,Severely Food Insecure,Moderately Food Insecure,6,1,64,NA,NA,3
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.7480520009994507,Moderately Food Insecure,Marginally Food Secure,7,NA,NA,NA,NA,NA
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9116078019142151,Severely Food Insecure,Moderately Food Insecure,8,1,40,NA,NA,2
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9800362586975098,Severely Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,0
F2F,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.2160000056028366,Food Secure,Moderately Food Insecure,6,1,78,NA,NA,9
F2F,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.8704477548599243,Severely Food Insecure,Moderately Food Insecure,9,1,62,NA,NA,12
F2F,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.7916103005409241,Severely Food Insecure,Marginally Food Secure,1,1,72,NA,NA,4
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8624820113182068,Severely Food Insecure,Moderately Food Insecure,4,1,70,NA,NA,6
F2F,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.8287151455879211,Severely Food Insecure,Moderately Food Insecure,6,1,50,NA,NA,3
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7964601516723633,Severely Food Insecure,Moderately Food Insecure,4,1,76,NA,NA,2
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.415317177772522,Food Secure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.3654702603816986,Food Secure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9264200925827026,Severely Food Insecure,Moderately Food Insecure,14,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9113923907279968,Severely Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.8727272152900696,Severely Food Insecure,Marginally Food Secure,3,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.8574244379997253,Severely Food Insecure,Food Secure,4,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.8819277882575989,Severely Food Insecure,Food Secure,4,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0,Food Secure,Marginally Food Secure,3,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,8,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0,Food Secure,Food Secure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Marginally Food Secure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,9,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Moderately Food Insecure,Stress coping strategies,FALSE,0,Food Secure,Marginally Food Secure,7,NA,NA,NA,NA,NA
Remote,Poor,1,6,Severely Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Crisis coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,10,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.92951202392578125,Severely Food Insecure,Moderately Food Insecure,9,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8229198455810547,Severely Food Insecure,Moderately Food Insecure,8,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.8202154040336609,Severely Food Insecure,Food Secure,2,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.7543859481811523,Severely Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6844106912612915,Moderately Food Insecure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,6,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8403884172439575,Severely Food Insecure,NA,9,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.2277327924966812,Food Secure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,10,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.6716417670249939,Moderately Food Insecure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,9,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,8,NA,NA,NA,NA,NA
Remote,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.6549608707427979,Moderately Food Insecure,Food Secure,6,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.5361373424530029,Marginally Food Secure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8341915607452393,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,13,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,13,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.5625,Marginally Food Secure,Moderately Food Insecure,6,NA,NA,NA,NA,NA
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.672340989112854,Moderately Food Insecure,Moderately Food Insecure,9,1,72,NA,NA,2
F2F,Poor,1,7,Severely Food Insecure,Crisis coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,8,NA,NA,NA,NA,2
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.5446293354034424,Marginally Food Secure,Moderately Food Insecure,4,1,70,NA,NA,3
F2F,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.4183614253997803,Food Secure,Moderately Food Insecure,7,1,56,1,NA,3
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8247773051261902,Severely Food Insecure,Moderately Food Insecure,7,1,56,NA,NA,3
F2F,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.617035984992981,Marginally Food Secure,Marginally Food Secure,4,1,65,1,NA,1
F2F,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.7117934226989746,Moderately Food Insecure,Moderately Food Insecure,7,0,51,NA,NA,1
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6772688627243042,Moderately Food Insecure,Moderately Food Insecure,5,0,31,NA,NA,2
F2F,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.5131605267524719,Marginally Food Secure,Moderately Food Insecure,5,1,39,NA,NA,2
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.5990936160087585,Marginally Food Secure,Moderately Food Insecure,9,1,50,1,NA,5
F2F,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.6447033286094666,Marginally Food Secure,Moderately Food Insecure,9,0,58,NA,NA,1
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.775409460067749,Severely Food Insecure,Moderately Food Insecure,8,1,60,NA,NA,6
F2F,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.565724790096283,Marginally Food Secure,Severely Food Insecure,7,0,54,NA,NA,2
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.5186073780059814,Marginally Food Secure,Moderately Food Insecure,6,1,63,NA,NA,2
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.43253231048583984,Food Secure,Moderately Food Insecure,7,1,56,NA,NA,2
F2F,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.6675910353660583,Moderately Food Insecure,Moderately Food Insecure,5,1,53,NA,NA,2
F2F,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0,Food Secure,Severely Food Insecure,8,0,38,NA,NA,3
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6075122356414795,Marginally Food Secure,Moderately Food Insecure,6,1,50,NA,NA,4
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.4328523874282837,Food Secure,Moderately Food Insecure,4,1,42,NA,NA,3
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.30783581733703613,Food Secure,Moderately Food Insecure,7,1,54,NA,NA,4
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.25053533911705017,Food Secure,Moderately Food Insecure,6,0,53,NA,NA,4
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.4843049645423889,Food Secure,Moderately Food Insecure,5,0,32,NA,NA,1
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7315950989723206,Moderately Food Insecure,Moderately Food Insecure,5,1,66,NA,NA,1
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.652567982673645,Moderately Food Insecure,Moderately Food Insecure,7,1,45,1,NA,2
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7290480732917786,Moderately Food Insecure,Moderately Food Insecure,5,0,82,NA,NA,0
F2F,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.5924050807952881,Marginally Food Secure,Moderately Food Insecure,3,1,37,1,NA,2
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.5684210062026978,Marginally Food Secure,Moderately Food Insecure,5,1,44,NA,NA,3
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6886656880378723,Moderately Food Insecure,Moderately Food Insecure,6,1,50,NA,NA,4
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.4885772168636322,Food Secure,Moderately Food Insecure,5,0,76,NA,NA,2
Remote,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.7648724913597107,Severely Food Insecure,Food Secure,3,NA,NA,NA,NA,NA
Remote,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8801955580711365,Severely Food Insecure,Moderately Food Insecure,4,NA,NA,NA,NA,NA
F2F,Borderline,2,7,Moderately Food Insecure,Emergencies coping strategies,FALSE,0.8353464603424072,Severely Food Insecure,Moderately Food Insecure,5,0,41,NA,NA,2
Remote,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,7,NA,NA,NA,NA,NA
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6175349354743958,Marginally Food Secure,Moderately Food Insecure,2,NA,NA,NA,NA,NA
F2F,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.6841589212417603,Moderately Food Insecure,Moderately Food Insecure,3,0,41,NA,NA,2
F2F,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.6056589484214783,Marginally Food Secure,Food Secure,4,1,53,NA,NA,4
F2F,Acceptable,3,7,Marginally Food Secure,Emergencies coping strategies,FALSE,0.7736389636993408,Severely Food Insecure,Marginally Food Secure,3,1,45,0,NA,2
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.5059086680412292,Marginally Food Secure,Moderately Food Insecure,8,1,58,NA,NA,3
F2F,Acceptable,3,7,Food Secure,Emergencies coping strategies,FALSE,0.8237985968589783,Severely Food Insecure,Marginally Food Secure,2,0,49,NA,NA,1
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.3419332206249237,Food Secure,Moderately Food Insecure,5,1,27,NA,NA,2
F2F,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.9388039112091064,Severely Food Insecure,Food Secure,4,0,50,NA,NA,2
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.34689509868621826,Food Secure,Moderately Food Insecure,5,1,41,NA,NA,2
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6848446726799011,Moderately Food Insecure,Moderately Food Insecure,6,1,58,NA,NA,2
F2F,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.7406330108642578,Moderately Food Insecure,Food Secure,5,1,76,NA,NA,1
F2F,Borderline,2,6,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.5693314075469971,Marginally Food Secure,Marginally Food Secure,2,1,50,1,NA,5
F2F,Borderline,2,6,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.5778202414512634,Marginally Food Secure,Marginally Food Secure,8,1,84,NA,NA,1
Remote,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7840290665626526,Severely Food Insecure,Moderately Food Insecure,5,NA,NA,NA,NA,NA
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6637850403785706,Moderately Food Insecure,Moderately Food Insecure,6,1,46,2,NA,3
Remote,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.8506097793579102,Severely Food Insecure,Marginally Food Secure,6,NA,NA,NA,NA,NA
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6552463173866272,Moderately Food Insecure,Moderately Food Insecure,4,1,32,2,NA,5
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.5361131429672241,Marginally Food Secure,Moderately Food Insecure,7,1,43,NA,NA,2
F2F,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.30881306529045105,Food Secure,Marginally Food Secure,12,1,65,NA,NA,6
F2F,Acceptable,3,2,Marginally Food Secure,Not adopting coping strategies,FALSE,0.4220183193683624,Food Secure,Marginally Food Secure,7,1,72,0,NA,13
F2F,Poor,1,6,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6788183450698853,Moderately Food Insecure,Moderately Food Insecure,7,1,49,1,NA,4
F2F,Poor,1,2,Severely Food Insecure,Crisis coping strategies,FALSE,0,Food Secure,Moderately Food Insecure,3,1,61,888,NA,5
F2F,Borderline,2,7,Moderately Food Insecure,Stress coping strategies,FALSE,0.938151478767395,Severely Food Insecure,Moderately Food Insecure,9,0,42,NA,NA,4
F2F,Acceptable,3,7,Moderately Food Insecure,Emergencies coping strategies,FALSE,0.9719222187995911,Severely Food Insecure,Moderately Food Insecure,7,1,49,NA,NA,5
F2F,Borderline,2,7,Moderately Food Insecure,Crisis coping strategies,FALSE,0.9345794320106506,Severely Food Insecure,Moderately Food Insecure,3,1,32,NA,NA,2
F2F,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.49948468804359436,Food Secure,Marginally Food Secure,8,1,70,NA,NA,1
Remote,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.6452054977416992,Marginally Food Secure,Moderately Food Insecure,8,NA,NA,NA,NA,NA
F2F,Borderline,2,7,Severely Food Insecure,Stress coping strategies,FALSE,0.6115986108779907,Marginally Food Secure,Moderately Food Insecure,2,1,54,NA,NA,5
F2F,Poor,1,6,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9175602197647095,Severely Food Insecure,Moderately Food Insecure,7,1,20,3,NA,3
F2F,Acceptable,3,7,Moderately Food Insecure,Emergencies coping strategies,FALSE,0.9371171593666077,Severely Food Insecure,Moderately Food Insecure,16,1,39,NA,NA,3
F2F,Borderline,2,7,Moderately Food Insecure,Emergencies coping strategies,FALSE,0.6139851808547974,Marginally Food Secure,Moderately Food Insecure,11,1,38,NA,NA,3
F2F,Borderline,2,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.7924728989601135,Severely Food Insecure,Moderately Food Insecure,6,0,62,NA,NA,4
F2F,Borderline,2,7,Moderately Food Insecure,Emergencies coping strategies,FALSE,0.8827135562896729,Severely Food Insecure,Moderately Food Insecure,10,1,53,NA,NA,3
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.8047210574150085,Severely Food Insecure,Moderately Food Insecure,23,0,45,NA,NA,1
F2F,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.6297325491905212,Marginally Food Secure,Marginally Food Secure,16,1,32,NA,NA,2
F2F,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.6394315958023071,Marginally Food Secure,Marginally Food Secure,14,1,42,NA,NA,3
F2F,Borderline,2,4,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9435160756111145,Severely Food Insecure,Moderately Food Insecure,12,1,21,2,NA,2
F2F,Borderline,2,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.5580320954322815,Marginally Food Secure,Marginally Food Secure,8,1,35,NA,NA,2
F2F,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.9061505794525146,Severely Food Insecure,Marginally Food Secure,3,1,51,NA,NA,2
F2F,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.8702659010887146,Severely Food Insecure,Food Secure,7,1,23,2,NA,2
F2F,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.6994789242744446,Moderately Food Insecure,Food Secure,3,1,25,2,NA,3
F2F,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.8009244203567505,Severely Food Insecure,Food Secure,14,1,32,NA,NA,4
F2F,Poor,1,0,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9256662130355835,Severely Food Insecure,Moderately Food Insecure,7,1,27,NA,NA,2
F2F,Poor,1,7,Severely Food Insecure,Stress coping strategies,FALSE,0.8426966071128845,Severely Food Insecure,Moderately Food Insecure,9,1,27,NA,NA,2
F2F,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.8659824132919312,Severely Food Insecure,Food Secure,8,1,40,NA,NA,4
F2F,Borderline,2,0,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9680948257446289,Severely Food Insecure,Moderately Food Insecure,5,1,73,NA,NA,3
F2F,Poor,1,7,Severely Food Insecure,Not adopting coping strategies,FALSE,0.9775125980377197,Severely Food Insecure,Moderately Food Insecure,10,1,59,NA,NA,3
F2F,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.6352941393852234,Marginally Food Secure,Severely Food Insecure,9,0,43,NA,NA,2
F2F,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.7153896689414978,Moderately Food Insecure,Moderately Food Insecure,5,1,56,NA,NA,4
F2F,Acceptable,3,7,Moderately Food Insecure,Stress coping strategies,FALSE,0.831534206867218,Severely Food Insecure,Marginally Food Secure,6,1,69,1,NA,4
F2F,Poor,1,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.3275943696498871,Food Secure,Moderately Food Insecure,7,0,60,NA,NA,3
F2F,Borderline,2,7,Severely Food Insecure,Emergencies coping strategies,FALSE,0.49435460567474365,Food Secure,Moderately Food Insecure,3,1,30,2,NA,9
F2F,Acceptable,3,7,Moderately Food Insecure,Not adopting coping strategies,FALSE,0.7748258709907532,Severely Food Insecure,Marginally Food Secure,5,1,50,0,NA,4
F2F,Acceptable,3,7,Food Secure,Not adopting coping strategies,FALSE,0.9075471758842468,Severely Food Insecure,Food Secure,7,1,70,NA,NA,8
